Class,Test,Display,Timestamp,Item Count,Range,Queries,Scenario,Item Count,Add Duration Nanos,Query Count,Search Duration Nanos
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[50] Random Linear Sampling Scenario = Small Some, ITEM_COUNT = 20_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-18T20:52:42.106647,20000,1000000.0,10000,Small Some,20000,2901300,10000,30169400
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[51] Random Linear Sampling Scenario = Small Some, ITEM_COUNT = 30_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-18T20:52:42.106647,30000,1000000.0,10000,Small Some,30000,4455200,10000,5317200
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[52] Random Linear Sampling Scenario = Small Some, ITEM_COUNT = 40_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-18T20:52:42.106647,40000,1000000.0,10000,Small Some,40000,7331300,10000,7815100
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[53] Random Linear Sampling Scenario = Small Some, ITEM_COUNT = 50_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-18T20:52:42.106647,50000,1000000.0,10000,Small Some,50000,9199900,10000,10574700
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[54] Random Linear Sampling Scenario = Small Some, ITEM_COUNT = 60_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-18T20:52:42.106647,60000,1000000.0,10000,Small Some,60000,9619000,10000,26084500
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[55] Random Linear Sampling Scenario = Small Some, ITEM_COUNT = 70_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-18T20:52:42.106647,70000,1000000.0,10000,Small Some,70000,11828500,10000,6680600
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[56] Random Linear Sampling Scenario = Small Some, ITEM_COUNT = 80_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-18T20:52:42.106647,80000,1000000.0,10000,Small Some,80000,17999600,10000,6918500
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[57] Random Linear Sampling Scenario = Small Some, ITEM_COUNT = 90_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-18T20:52:42.106647,90000,1000000.0,10000,Small Some,90000,24809400,10000,7702400
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[58] Random Linear Sampling Scenario = Medium Some, ITEM_COUNT = 100_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-18T20:52:42.106647,100000,1000000.0,10000,Medium Some,100000,52365700,10000,8279900
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[59] Random Linear Sampling Scenario = Medium Some, ITEM_COUNT = 200_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-18T20:52:42.106647,200000,1000000.0,10000,Medium Some,200000,101692900,10000,8333200
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[60] Random Linear Sampling Scenario = Medium Some, ITEM_COUNT = 300_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-18T20:52:42.106647,300000,1000000.0,10000,Medium Some,300000,145745400,10000,7100900
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[61] Random Linear Sampling Scenario = Medium Some, ITEM_COUNT = 400_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-18T20:52:42.106647,400000,1000000.0,10000,Medium Some,400000,200626300,10000,6930000
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[62] Random Linear Sampling Scenario = Medium Some, ITEM_COUNT = 500_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-18T20:52:42.106647,500000,1000000.0,10000,Medium Some,500000,269345900,10000,8532500
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[63] Random Linear Sampling Scenario = Medium Some, ITEM_COUNT = 600_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-18T20:52:42.106647,600000,1000000.0,10000,Medium Some,600000,244105900,10000,6623100
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[64] Random Linear Sampling Scenario = Medium Some, ITEM_COUNT = 700_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-18T20:52:42.106647,700000,1000000.0,10000,Medium Some,700000,314073500,10000,6667000
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[65] Random Linear Sampling Scenario = Medium Some, ITEM_COUNT = 800_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-18T20:52:42.106647,800000,1000000.0,10000,Medium Some,800000,422561300,10000,7716800
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[66] Random Linear Sampling Scenario = Medium Some, ITEM_COUNT = 900_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-18T20:52:42.106647,900000,1000000.0,10000,Medium Some,900000,459633500,10000,7245400
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[67] Random Linear Sampling Scenario = Large Some, ITEM_COUNT = 1_000_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-18T20:52:42.106647,1000000,1000000.0,10000,Large Some,1000000,499760200,10000,9742500
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[68] Random Linear Sampling Scenario = Large Some, ITEM_COUNT = 2_000_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-18T20:52:42.106647,2000000,1000000.0,10000,Large Some,2000000,1052295900,10000,9064100
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[69] Random Linear Sampling Scenario = Large Some, ITEM_COUNT = 3_000_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-18T20:52:42.106647,3000000,1000000.0,10000,Large Some,3000000,1526792600,10000,6208300
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[70] Random Linear Sampling Scenario = Large Some, ITEM_COUNT = 4_000_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-18T20:52:42.106647,4000000,1000000.0,10000,Large Some,4000000,2009092700,10000,75411400
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[71] Random Linear Sampling Scenario = Large Some, ITEM_COUNT = 5_000_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-18T20:52:42.106647,5000000,1000000.0,10000,Large Some,5000000,2406651300,10000,6094600
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[72] Random Linear Sampling Scenario = Large Some, ITEM_COUNT = 6_000_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-18T20:52:42.106647,6000000,1000000.0,10000,Large Some,6000000,3413956300,10000,4997300
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[73] Random Linear Sampling Scenario = Large Some, ITEM_COUNT = 7_000_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-18T20:52:42.106647,7000000,1000000.0,10000,Large Some,7000000,3136498000,10000,5095400
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[74] Random Linear Sampling Scenario = Large Some, ITEM_COUNT = 8_000_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-18T20:52:42.106647,8000000,1000000.0,10000,Large Some,8000000,4127511600,10000,5141000
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[75] Random Linear Sampling Scenario = Large Some, ITEM_COUNT = 9_000_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-18T20:52:42.106647,9000000,1000000.0,10000,Large Some,9000000,4752258000,10000,5620100
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[76] Random Linear Sampling Scenario = Huge Some, ITEM_COUNT = 10_000_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-18T20:52:42.106647,10000000,1000000.0,10000,Huge Some,10000000,5714063800,10000,5533600
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[77] Random Linear Sampling Scenario = Huge Some, ITEM_COUNT = 20_000_000, RANGE = 1_000_000.0, QUERIES = 10_000",2023-12-18T20:52:42.106647,20000000,1000000.0,10000,Huge Some,20000000,17519649200,10000,5395900
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[78] Random Linear Sampling Scenario = Tiny Many, ITEM_COUNT = 1_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,1000,1000000.0,100000,Tiny Many,1000,153700,100000,53626300
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[79] Random Linear Sampling Scenario = Tiny Many, ITEM_COUNT = 2_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,2000,1000000.0,100000,Tiny Many,2000,799800,100000,30014500
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[80] Random Linear Sampling Scenario = Tiny Many, ITEM_COUNT = 3_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,3000,1000000.0,100000,Tiny Many,3000,728400,100000,24857200
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[81] Random Linear Sampling Scenario = Tiny Many, ITEM_COUNT = 4_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,4000,1000000.0,100000,Tiny Many,4000,807700,100000,24379600
io.nanovc.indexing.examples.x.XIndex1DTests$HierarchicalGridDiv100Max10Tests,index_Random_Linear,"[82] Random Linear Sampling Scenario = Tiny Many, ITEM_COUNT = 5_000, RANGE = 1_000_000.0, QUERIES = 100_000",2023-12-18T20:52:42.106647,5000,1000000.0,100000,Tiny Many,5000,2000300,100000,25302100
